roll_number,member_full,first_name,last_name,party,state,lis_member_id,vote_cast
107,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
107,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
107,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
107,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
107,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
107,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
107,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
107,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
107,King (I-ME),Angus,King,I,ME,S363,Yea
107,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
107,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
107,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
107,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
107,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
107,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
107,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
107,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
107,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
107,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
107,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
107,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
107,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
107,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Nay
107,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
107,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
107,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
107,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
107,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
107,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
107,Reed (D-RI),John,Reed,D,RI,S259,Yea
107,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
107,Risch (R-ID),James,Risch,R,ID,S323,Nay
107,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
107,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
107,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
107,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
107,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
107,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
107,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
107,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
107,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
107,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
107,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
107,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
107,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
107,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
107,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
107,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
107,Thune (R-SD),John,Thune,R,SD,S303,Nay
107,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Nay
107,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
107,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
107,Vance (R-OH),J.,Vance,R,OH,S421,Nay
107,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
107,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
107,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
107,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
107,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
107,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
107,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
107,Young (R-IN),Todd,Young,R,IN,S391,Nay
108,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
108,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
108,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
108,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
108,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
108,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
108,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
108,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
108,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
108,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
108,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
108,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
108,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
108,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
108,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
108,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
108,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
108,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
108,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
108,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
108,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
108,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
108,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
108,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
108,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
108,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
108,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
108,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
108,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
108,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Not Voting
108,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
108,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
108,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
108,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
108,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
108,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
108,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
108,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
108,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
108,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
108,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
108,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
108,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
108,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
108,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
108,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
108,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
108,King (I-ME),Angus,King,I,ME,S363,Yea
108,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
108,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
108,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
108,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
108,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
108,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
108,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
108,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
108,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
108,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
108,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
108,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
108,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
108,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
108,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
108,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
108,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
108,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
108,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
108,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
108,Reed (D-RI),John,Reed,D,RI,S259,Yea
108,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
108,Risch (R-ID),James,Risch,R,ID,S323,Nay
108,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
108,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
108,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
108,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
108,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
108,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
108,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
108,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
108,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
108,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
108,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
108,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
108,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
108,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
108,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
108,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
108,Thune (R-SD),John,Thune,R,SD,S303,Nay
108,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
108,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
108,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
108,Vance (R-OH),J.,Vance,R,OH,S421,Nay
108,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
108,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
108,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
108,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
108,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
108,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
108,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
108,Young (R-IN),Todd,Young,R,IN,S391,Nay
109,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
109,Barrasso (R-WY),John,Barrasso,R,WY,S317,Yea
109,Bennet (D-CO),Michael,Bennet,D,CO,S330,Nay
109,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Yea
109,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Nay
109,Booker (D-NJ),Cory,Booker,D,NJ,S370,Nay
109,Boozman (R-AR),John,Boozman,R,AR,S343,Yea
109,Braun (R-IN),Mike,Braun,R,IN,S397,Yea
109,Britt (R-AL),Katie,Britt,R,AL,S416,Yea
109,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
109,Budd (R-NC),Ted,Budd,R,NC,S417,Yea
109,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Nay
109,Capito (R-WV),Shelley,Capito,R,WV,S372,Yea
109,Cardin (D-MD),Ben,Cardin,D,MD,S308,Nay
109,Carper (D-DE),Thomas,Carper,D,DE,S277,Nay
109,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
109,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Yea
109,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
109,Coons (D-DE),Christopher,Coons,D,DE,S337,Nay
109,Cornyn (R-TX),John,Cornyn,R,TX,S287,Yea
109,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Nay
109,Cotton (R-AR),Tom,Cotton,R,AR,S374,Yea
109,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Yea
109,Crapo (R-ID),Mike,Crapo,R,ID,S266,Yea
109,Cruz (R-TX),Ted,Cruz,R,TX,S355,Yea
109,Daines (R-MT),Steve,Daines,R,MT,S375,Yea
109,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Nay
109,Durbin (D-IL),Richard,Durbin,D,IL,S253,Not Voting
109,Ernst (R-IA),Joni,Ernst,R,IA,S376,Yea
109,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Not Voting
109,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
109,Fischer (R-NE),Deb,Fischer,R,NE,S357,Yea
109,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Nay
109,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
109,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Yea
109,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Yea
109,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Nay
109,Hawley (R-MO),Josh,Hawley,R,MO,S399,Yea
109,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Nay
109,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Nay
109,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Nay
109,Hoeven (R-ND),John,Hoeven,R,ND,S344,Yea
109,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Yea
109,Johnson (R-WI),Ron,Johnson,R,WI,S345,Yea
109,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Nay
109,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Nay
109,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
109,King (I-ME),Angus,King,I,ME,S363,Nay
109,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Nay
109,Lankford (R-OK),James,Lankford,R,OK,S378,Yea
109,Lee (R-UT),Mike,Lee,R,UT,S346,Yea
109,Lujan (D-NM),Ben,Lujan,D,NM,S409,Nay
109,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Yea
109,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
109,Markey (D-MA),Edward,Markey,D,MA,S369,Nay
109,Marshall (R-KS),Roger,Marshall,R,KS,S411,Yea
109,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Yea
109,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Nay
109,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Nay
109,Moran (R-KS),Jerry,Moran,R,KS,S347,Yea
109,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Yea
109,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
109,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Nay
109,Murray (D-WA),Patty,Murray,D,WA,S229,Nay
109,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Nay
109,Padilla (D-CA),Alex,Padilla,D,CA,S413,Nay
109,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
109,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
109,Reed (D-RI),John,Reed,D,RI,S259,Nay
109,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Yea
109,Risch (R-ID),James,Risch,R,ID,S323,Yea
109,Romney (R-UT),Mitt,Romney,R,UT,S401,Yea
109,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Nay
109,Rounds (R-SD),Mike,Rounds,R,SD,S381,Yea
109,Rubio (R-FL),Marco,Rubio,R,FL,S350,Yea
109,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Nay
109,Schatz (D-HI),Brian,Schatz,D,HI,S353,Nay
109,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Yea
109,Schumer (D-NY),Charles,Schumer,D,NY,S270,Nay
109,Scott (R-FL),Rick,Scott,R,FL,S404,Yea
109,Scott (R-SC),Tim,Scott,R,SC,S365,Yea
109,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Nay
109,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Nay
109,Smith (D-MN),Tina,Smith,D,MN,S394,Nay
109,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
109,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Yea
109,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
109,Thune (R-SD),John,Thune,R,SD,S303,Yea
109,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Not Voting
109,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Yea
109,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Nay
109,Vance (R-OH),J.,Vance,R,OH,S421,Yea
109,Warner (D-VA),Mark,Warner,D,VA,S327,Nay
109,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Nay
109,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Nay
109,Welch (D-VT),Peter,Welch,D,VT,S422,Nay
109,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Nay
109,Wicker (R-MS),Roger,Wicker,R,MS,S318,Yea
109,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
109,Young (R-IN),Todd,Young,R,IN,S391,Yea
110,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Nay
110,Barrasso (R-WY),John,Barrasso,R,WY,S317,Yea
110,Bennet (D-CO),Michael,Bennet,D,CO,S330,Nay
110,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Yea
110,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Nay
110,Booker (D-NJ),Cory,Booker,D,NJ,S370,Nay
110,Boozman (R-AR),John,Boozman,R,AR,S343,Yea
110,Braun (R-IN),Mike,Braun,R,IN,S397,Yea
110,Britt (R-AL),Katie,Britt,R,AL,S416,Yea
110,Brown (D-OH),Sherrod,Brown,D,OH,S307,Nay
110,Budd (R-NC),Ted,Budd,R,NC,S417,Yea
110,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Nay
110,Capito (R-WV),Shelley,Capito,R,WV,S372,Yea
110,Cardin (D-MD),Ben,Cardin,D,MD,S308,Nay
110,Carper (D-DE),Thomas,Carper,D,DE,S277,Nay
110,Casey (D-PA),Bob,Casey,D,PA,S309,Nay
110,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Yea
110,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
110,Coons (D-DE),Christopher,Coons,D,DE,S337,Nay
110,Cornyn (R-TX),John,Cornyn,R,TX,S287,Yea
110,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Nay
110,Cotton (R-AR),Tom,Cotton,R,AR,S374,Yea
110,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Yea
110,Crapo (R-ID),Mike,Crapo,R,ID,S266,Yea
110,Cruz (R-TX),Ted,Cruz,R,TX,S355,Yea
110,Daines (R-MT),Steve,Daines,R,MT,S375,Yea
110,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Nay
110,Durbin (D-IL),Richard,Durbin,D,IL,S253,Nay
110,Ernst (R-IA),Joni,Ernst,R,IA,S376,Yea
110,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Not Voting
110,Fetterman (D-PA),John,Fetterman,D,PA,S418,Nay
110,Fischer (R-NE),Deb,Fischer,R,NE,S357,Yea
110,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Nay
110,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
110,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Yea
110,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Yea
110,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Nay
110,Hawley (R-MO),Josh,Hawley,R,MO,S399,Yea
110,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Nay
110,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Nay
110,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Nay
110,Hoeven (R-ND),John,Hoeven,R,ND,S344,Yea
110,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Yea
110,Johnson (R-WI),Ron,Johnson,R,WI,S345,Yea
110,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Nay
110,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Nay
110,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
110,King (I-ME),Angus,King,I,ME,S363,Nay
110,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Nay
110,Lankford (R-OK),James,Lankford,R,OK,S378,Yea
110,Lee (R-UT),Mike,Lee,R,UT,S346,Yea
110,Lujan (D-NM),Ben,Lujan,D,NM,S409,Nay
110,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Yea
110,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
110,Markey (D-MA),Edward,Markey,D,MA,S369,Nay
110,Marshall (R-KS),Roger,Marshall,R,KS,S411,Yea
110,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Yea
110,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Nay
110,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Nay
110,Moran (R-KS),Jerry,Moran,R,KS,S347,Yea
110,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Yea
110,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
110,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Nay
110,Murray (D-WA),Patty,Murray,D,WA,S229,Nay
110,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Nay
110,Padilla (D-CA),Alex,Padilla,D,CA,S413,Nay
110,Paul (R-KY),Rand,Paul,R,KY,S348,Yea
110,Peters (D-MI),Gary,Peters,D,MI,S380,Nay
110,Reed (D-RI),John,Reed,D,RI,S259,Nay
110,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Yea
110,Risch (R-ID),James,Risch,R,ID,S323,Yea
110,Romney (R-UT),Mitt,Romney,R,UT,S401,Yea
110,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Nay
110,Rounds (R-SD),Mike,Rounds,R,SD,S381,Yea
110,Rubio (R-FL),Marco,Rubio,R,FL,S350,Yea
110,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Nay
110,Schatz (D-HI),Brian,Schatz,D,HI,S353,Nay
110,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Yea
110,Schumer (D-NY),Charles,Schumer,D,NY,S270,Nay
110,Scott (R-FL),Rick,Scott,R,FL,S404,Yea
110,Scott (R-SC),Tim,Scott,R,SC,S365,Yea
110,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Not Voting
110,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Nay
110,Smith (D-MN),Tina,Smith,D,MN,S394,Nay
110,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Nay
110,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Yea
110,Tester (D-MT),Jon,Tester,D,MT,S314,Nay
110,Thune (R-SD),John,Thune,R,SD,S303,Yea
110,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
110,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Yea
110,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Nay
110,Vance (R-OH),J.,Vance,R,OH,S421,Yea
110,Warner (D-VA),Mark,Warner,D,VA,S327,Nay
110,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Nay
110,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Nay
110,Welch (D-VT),Peter,Welch,D,VT,S422,Nay
110,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Nay
110,Wicker (R-MS),Roger,Wicker,R,MS,S318,Yea
110,Wyden (D-OR),Ron,Wyden,D,OR,S247,Nay
110,Young (R-IN),Todd,Young,R,IN,S391,Yea
111,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
111,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
111,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
111,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
111,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
111,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
111,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
111,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
111,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
111,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
111,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
111,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
111,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
111,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
111,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
111,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
111,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
111,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
111,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
111,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
111,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
111,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
111,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Not Voting
111,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
111,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
111,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
111,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
111,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
111,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
111,Feinstein (D-CA),Dianne,Feinstein,D,CA,S221,Not Voting
111,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
111,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
111,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
111,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
111,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
111,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Not Voting
111,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
111,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
111,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
111,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Yea
111,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
111,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
111,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
111,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
111,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
111,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
111,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
111,King (I-ME),Angus,King,I,ME,S363,Yea
111,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
111,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
111,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
111,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
111,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
111,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
111,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
