Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,TFC,BBT (Exchanged)Truist Financial Corporation (Received),Stock,Exchange,12/09/2019,"$100,001 - $250,000"
Spouse,CMCSA,Comcast Corporation,Stock,Purchase,12/16/2019,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Sale (Partial),12/11/2019,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation,Stock,Sale (Partial),10/15/2019,"$1,001 - $15,000"
Spouse,RDSA.AS,Royal Dutch Shell plc,Stock,Sale (Partial),06/10/2019,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation,Stock,Sale (Partial),06/10/2019,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation,Stock,Sale (Partial),06/10/2019,"$1,001 - $15,000"
Spouse,HBAN,Huntington Bancshares Incorporated,Stock,Sale (Full),06/10/2019,"$1,001 - $15,000"
Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),06/10/2019,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Sale (Partial),06/10/2019,"$1,001 - $15,000"
Spouse,NSC,Norfolk Southern Corporation,Stock,Sale (Full),06/10/2019,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Sale (Partial),04/09/2019,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),04/09/2019,"$15,001 - $50,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),04/01/2019,"$15,001 - $50,000"
Spouse,GWW,W.W. Grainger; Inc.,Stock,Sale (Full),01/04/2018,"$1,001 - $15,000"
Spouse,GE,General Electric Company,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,RDS-A,Royal Dutch Shell plc,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,PG,The Procter & Gamble Company,Stock,Sale (Full),01/04/2018,"$1,001 - $15,000"
Spouse,NSC,Norfolk Southern Corporation,Stock,Sale (Full),01/04/2018,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,MRK,Merck & Co.; Inc.,Stock,Sale (Full),01/04/2018,"$1,001 - $15,000"
Spouse,IBM,International Business Machines Corporation,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation,Stock,Sale (Partial),01/04/2018,"$15,001 - $50,000"
Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,KO,The Coca-Cola Company,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Sale (Partial),01/04/2018,"$15,001 - $50,000"
Spouse,CSCO,Cisco Systems; Inc.,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,BMY,Bristol-Myers Squibb Company,Stock,Sale (Partial),01/04/2018,"$1,001 - $15,000"
Spouse,SLB,Schlumberger Limited,Stock,Purchase,01/26/2018,"$1,001 - $15,000"
Spouse,RYAAY,Ryanair Holdings plc,Stock,Purchase,01/26/2018,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation,Stock,Purchase,01/26/2018,"$1,001 - $15,000"
Spouse,HXL,Hexcel Corporation,Stock,Sale (Full),01/26/2018,"$1,001 - $15,000"
Spouse,FANUY,Fanuc Corporation,Stock,Sale (Partial),01/26/2018,"$1,001 - $15,000"
Spouse,DWDP,DowDuPont Inc.,Stock,Sale (Full),01/26/2018,"$1,001 - $15,000"
Spouse,WEC,WEC Energy Group; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,WMT,Walmart Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,VFC,V.F. Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,UTX,United Technologies Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,USB,U.S. Bancorp,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,MMM,3M Company,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,TGT,Target Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,SYY,Sysco Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,QCOM,QUALCOMM Incorporated,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PG,The Procter & Gamble Company,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PX,Praxair; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PII,Polaris Industries Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PSX,Phillips 66,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PEP,PepsiCo; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,PAYX,Paychex; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,NVS,Novartis AG,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,NSC,Norfolk Southern Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,NKE,NIKE; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,NEE,NextEra Energy; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,MDT,Medtronic plc,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,MCD,McDonald's Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,JNJ,Johnson & Johnson,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,IBM,International Business Machines Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ITW,Illinois Tool Works Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,HRS,Harris Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,GIS,General Mills; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,GD,General Dynamics Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,FDS,FactSet Research Systems Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,XOM,Exxon Mobil Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ES,Eversource Energy,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,EMR,Emerson Electric Co.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,EV,Eaton Vance Corp.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,CL,Colgate-Palmolive Company,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,CLX,The Clorox Company,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,CSCO,Cisco Systems; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,CB,Chubb Limited,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,CVX,Chevron Corporation,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,BLK,BlackRock; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,BDX,Becton; Dickinson and Company,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ADP,Automatic Data Processing; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ADI,Analog Devices; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,AMGN,Amgen Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,APD,Air Products and Chemicals; Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ACN,Accenture plc,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,ABT,Abbott Laboratories,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,T,AT&T Inc.,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
Spouse,AFL,Aflac Incorporated,Stock,Purchase,04/24/2018,"$1,001 - $15,000"
