Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,CELG,Celgene Corporation,Stock,Purchase,07/25/2016,"$1,001 - $15,000"
Self,AMG,Affiliated Managers Group Inc.,Stock,Purchase,07/25/2016,"$1,001 - $15,000"
Self,ZBH,Zimmer Biomet Holdings; Inc.,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Self,PEP,Pepsico; Inc.,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Self,MSFT,Microsoft Corporation,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation,Stock,Purchase,07/25/2016,"$1,001 - $15,000"
Joint,AMG,Affiliated Managers Group Inc.,Stock,Purchase,07/25/2016,"$1,001 - $15,000"
Joint,ZBH,Zimmer Biomet Holdings; Inc.,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Joint,PEP,Pepsico; Inc.,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Self,NCR,NCR Corporation,Stock,Sale (Full),03/03/2016,"$1,001 - $15,000"
Joint,FDX,FedEx Corporation,Stock,Purchase,02/29/2016,"$1,001 - $15,000"
Self,FDX,FedEx Corporation,Stock,Purchase,02/29/2016,"$1,001 - $15,000"
Self,CELG,Celgene Corporation,Stock,Purchase,02/11/2016,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation,Stock,Purchase,02/11/2016,"$1,001 - $15,000"
Joint,TBF,ProShares Short 20+ Year Treasury,Stock,Sale (Full),01/29/2016,"$1,001 - $15,000"
Self,TBF,ProShares Short 20+ Year Treasury,Stock,Sale (Full),01/29/2016,"$1,001 - $15,000"
Joint,VWO,Vanguard FTSE Emerging Markets ETF,Stock,Sale (Full),12/29/2015,"$1,001 - $15,000"
Joint,--,GUGGENHEIM S&P RYT,Stock,Purchase,12/23/2015,"$1,001 - $15,000"
Joint,--,FACTORSHARES TR PUREFUNDS ISE CYBER SEC HACK,Stock,Purchase,12/23/2015,"$1,001 - $15,000"
Joint,--,ISHARES IAI,Stock,Purchase,12/23/2015,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc. (NASDAQ),Stock,Purchase,07/29/2015,"$1,001 - $15,000"
Self,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Full),06/30/2015,"$1,001 - $15,000"
Self,AMG,Affiliated Managers Group Inc. (NYSE),Stock,Purchase,06/30/2015,"$1,001 - $15,000"
Joint,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Full),06/30/2015,"$1,001 - $15,000"
Joint,AMG,Affiliated Managers Group Inc. (NYSE),Stock,Purchase,06/30/2015,"$1,001 - $15,000"
Joint,LSCC,Lattice Semiconductor Corporation (NASDAQ),Stock,Purchase,06/04/2015,"$1,001 - $15,000"
Self,LSCC,Lattice Semiconductor Corporation (NASDAQ),Stock,Purchase,06/04/2015,"$1,001 - $15,000"
Joint,XRT,SPDR Series Trust - SPDR S&P Retail ETF (NYSEArca),Stock,Sale (Full),05/26/2015,"$1,001 - $15,000"
Joint,VRTX,Vertex Pharmaceuticals Incorporated (NASDAQ),Stock,Sale (Partial),05/13/2015,"$1,001 - $15,000"
Self,TBF,ProShares Short 20+ Year Treasury (NYSEArca),Stock,Purchase,05/04/2015,"$1,001 - $15,000"
Joint,TBF,ProShares Short 20+ Year Treasury (NYSEArca),Stock,Purchase,05/04/2015,"$1,001 - $15,000"
Self,MSFT,Microsoft Corporation (NASDAQ),Stock,Purchase,04/23/2015,"$1,001 - $15,000"
Self,FEYE,FireEye; Inc. (NASDAQ),Stock,Purchase,04/23/2015,"$1,001 - $15,000"
Self,ESRX,Express Scripts Holding Company (NASDAQ),Stock,Purchase,04/23/2015,"$1,001 - $15,000"
Self,SLB,Schlumberger Limited (NYSE),Stock,Sale (Partial),04/23/2015,"$1,001 - $15,000"
Self,EMC,EMC Corporation (NYSE),Stock,Sale (Partial),04/23/2015,"$1,001 - $15,000"
Joint,MYL,Mylan; Inc. (NASDAQ),Stock,Sale (Full),03/03/2015,"$1,001 - $15,000"
Joint,ACT,Actavis plc (NYSE),Stock,Sale (Full),03/03/2015,"$1,001 - $15,000"
Self,AMAT,Applied Materials; Inc. (NASDAQ),Stock,Sale (Full),03/03/2015,"$1,001 - $15,000"
Self,ACT,Actavis plc (NYSE),Stock,Sale (Full),03/03/2015,"$1,001 - $15,000"
Joint,MYL,Mylan; Inc. (NASDAQ),Stock,Purchase,02/20/2015,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation (NASDAQ),Stock,Purchase,02/20/2015,"$1,001 - $15,000"
Joint,AMGN,Amgen Inc. (NASDAQ),Stock,Purchase,02/20/2015,"$1,001 - $15,000"
Joint,IYT,iShares Transportation Average (NYSEArca),Stock,Sale (Full),02/20/2015,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc. (NASDAQ),,Purchase,09/09/2014,"$1,001 - $15,000"
Self,FEYE,FireEye; Inc. (NASDAQ),,Purchase,09/09/2014,"$1,001 - $15,000"
Joint,NXPI,NXP Semiconductors NV (NASDAQ),,Purchase,09/02/2014,"$1,001 - $15,000"
Self,NXPI,NXP Semiconductors NV (NASDAQ),,Purchase,09/02/2014,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation (NASDAQ),,Purchase,08/19/2014,"$1,001 - $15,000"
Self,CELG,Celgene Corporation (NASDAQ),,Purchase,08/19/2014,"$1,001 - $15,000"
Joint,XLNX,Xilinx Inc. (NASDAQ),,Purchase,07/28/2014,"$1,001 - $15,000"
Joint,VWO,Vanguard Emerging Markets Stock Idx ETF,,Purchase,07/28/2014,"$1,001 - $15,000"
Joint,EEM,iShares MSCI Emerging Markets,,Purchase,07/28/2014,"$1,001 - $15,000"
Joint,ALTR,Altera Corp. (NASDAQ),,Purchase,07/28/2014,"$1,001 - $15,000"
Joint,XRT,SPDR S&P Retail ETF,,Sale (Partial),07/28/2014,"$1,001 - $15,000"
Joint,KSU,Kansas City Southern (NYSE),,Sale (Full),07/25/2014,"$1,001 - $15,000"
Self,ACT,Actavis plc (NYSE),,Purchase,07/09/2014,"$1,001 - $15,000"
Self,ACT,Actavis plc (NYSE),,Purchase,05/22/2014,"$1,001 - $15,000"
Joint,ACT,Actavis plc (NYSE),,Purchase,05/22/2014,"$1,001 - $15,000"
Joint,KO,The Coca-Cola Company (NYSE),,Sale (Full),04/22/2014,"$1,001 - $15,000"
Self,ZMH,Zimmer Holdings; Inc. (NYSE),,Purchase,03/28/2014,"$1,001 - $15,000"
Self,--,NCR Corp New,,Purchase,03/28/2014,"$1,001 - $15,000"
Self,MSFT,Microsoft Corporation (NASDAQ),,Purchase,03/28/2014,"$1,001 - $15,000"
Self,--,Global X Funds ETF,,Purchase,03/28/2014,"$1,001 - $15,000"
Self,--,Proshares Trust ETF,,Sale (Full),03/28/2014,"$1,001 - $15,000"
Self,--,Sanofi ADR,,Sale (Full),03/28/2014,"$1,001 - $15,000"
Self,--,Qualcomm Inc.,,Sale (Partial),03/28/2014,"$1,001 - $15,000"
Self,--,Express Scripts HLDG Co.,,Purchase,03/28/2014,"$1,001 - $15,000"
Self,--,Applied Materials Inc,,Purchase,03/28/2014,"$1,001 - $15,000"
Self,AAPL,Apple Inc. (NASDAQ),,Purchase,03/28/2014,"$1,001 - $15,000"
Self,ZMH,Zimmer Holdings; Inc. (NYSE),,Purchase,03/17/2014,"$1,001 - $15,000"
Self,VOD,Vodafone Group Public Limited Company (NASDAQ),,Sale (Full),02/21/2014,"$1,001 - $15,000"
Joint,--,Zimmer Holdings; Inc.,,Purchase,02/03/2014,"$1,001 - $15,000"
Self,--,Zimmer Holdings Inc.,,Purchase,02/03/2014,"$1,001 - $15,000"
Joint,--,CVS Caremark Corporation,,Purchase,01/21/2014,"$1,001 - $15,000"
Self,--,CVS Caremark Corporation,,Purchase,01/21/2014,"$1,001 - $15,000"
