Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Dripping Springs TX Indep Schdist Ref Unltd TaxRate/Coupon:5.00%Matures:02/15/2053,Municipal Security,Purchase,11/14/2023,"$500,001 - $1,000,000"
Self,--,Virginia ST Res AuthRate/Coupon:4.00%Matures:11/01/2043,Municipal Security,Purchase,11/13/2023,"$250,001 - $500,000"
Self,--,Sarasota CNTY FL CapRate/Coupon:5.00%Matures:10/01/2042,Municipal Security,Purchase,11/10/2023,"$250,001 - $500,000"
Self,--,Austin TX Pub Impt RFDGRate/Coupon:5.00%Matures:09/01/2040,Municipal Security,Purchase,11/09/2023,"$500,001 - $1,000,000"
Self,--,Virginia Comwlth TransnRate/Coupon:4.00%Matures:05/15/2042,Municipal Security,Purchase,11/08/2023,"$100,001 - $250,000"
Self,--,Fairfax CNTY VA WTR AuthRate/Coupon:5.00%Matures:04/01/2041,Municipal Security,Purchase,11/08/2023,"$500,001 - $1,000,000"
Self,--,Washington ST Var PurpRate/Coupon:5.00%Matures:02/01/2039,Municipal Security,Purchase,11/07/2023,"$250,001 - $500,000"
Self,--,District Columbia Go BDSRate/Coupon:5.00%Matures:01/01/2043,Municipal Security,Purchase,11/07/2023,"$250,001 - $500,000"
Self,--,Fairfax CNTY VA SWR RevRate/Coupon:4.00%Matures:07/15/2040,Municipal Security,Purchase,11/07/2023,"$250,001 - $500,000"
Self,--,Arlington CNTY VA G/ORate/Coupon:4.00%Matures:06/15/2040,Municipal Security,Purchase,11/07/2023,"$500,001 - $1,000,000"
Self,--,Hampton Roads VA Transprtn Accountability Commn SR Lien-Ser ARate/Coupon:5.00%Matures:07/01/2050,Municipal Security,Purchase,11/07/2023,"$500,001 - $1,000,000"
Self,ROAD,Construction Partners; Inc. - Common Stock,Stock,Sale (Full),08/08/2023,"$250,001 - $500,000"
Self,--,BetterCloudCompany:BetterCloud (New York; NY)Description:Cloud Storage,Other Securities,Sale (Partial),07/06/2022,"$1,000,001 - $5,000,000"
Self,ROAD,Construction Partners; Inc. - Common Stock,Stock,Sale (Full),01/31/2022,"$100,001 - $250,000"
Self,--,NationsBuilders Insurance Services; Inc.Company:NationsBuilders Insurance Services; Inc. (Atlanta; GA)Description:Insurance,Other Securities,Sale (Full),12/10/2021,"$50,001 - $100,000"
Self,--,Empire Petroleum Partners LLCCompany:Empire Petroleum Partners LLC (Gaithersburg; MD)Description:Energy Company,Other Securities,Sale (Partial),12/06/2021,"$100,001 - $250,000"
