Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,WFM,Stock,Sale (Full),10/05/2015,"Over $50,000,000"
Self,COF,Capital One Financial Corporation (NYSE),Stock,Sale (Full),08/27/2015,"$100,001 - $250,000"
Self,RSPP,RSP Permian; Inc. (NYSE),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Self,CHK,Chesapeake Energy Corporation (NYSE),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Self,CLR,Continental Resources; Inc. (NYSE),Stock,Sale (Partial),08/24/2015,"$15,001 - $50,000"
Self,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Self,A,Agilent Technologies Inc. (NYSE),Stock,Purchase,08/24/2015,"$15,001 - $50,000"
Self,EMR,Emerson Electric Co. (NYSE),Stock,Sale (Full),08/24/2015,"$50,001 - $100,000"
Self,ARW,Arrow Electronics; Inc. (NYSE),Stock,Purchase,08/12/2015,"$50,001 - $100,000"
Self,MRK,Merck & Co. Inc. (NYSE),Stock,Purchase,08/12/2015,"$15,001 - $50,000"
Self,DISCK,Discovery Communications; Inc. (NASDAQ),Stock,Sale (Full),08/07/2015,"$50,001 - $100,000"
Self,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Sale (Full),08/04/2015,"$50,001 - $100,000"
Self,CLR,Continental Resources; Inc. (NYSE),Stock,Purchase,07/20/2015,"$15,001 - $50,000"
Self,FANG,Diamondback Energy; Inc. (NASDAQ),Stock,Purchase,07/15/2015,"$50,001 - $100,000"
Self,MSACX,Morgan Stanley Inst Active Intl Allc I (NASDAQ),Stock,Sale (Full),07/09/2015,"$15,001 - $50,000"
Self,VADDX,Invesco Equally-Wtd S&P 500 Y (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,NGIPX,Columbia Marsico Growth Z (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,WSTMX,Wells Fargo Advantage S/T Muni Bd Adm (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,VMIIX,Invesco Municipal Income Y (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,VSMIX,Invesco SmallCapValue Y (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,ACSDX,Invesco Comstock Y (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,MGEMX,Morgan Stanley Inst Emerging Mkts I (NASDAQ),Stock,Sale (Full),07/09/2015,"$1,001 - $15,000"
Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,07/09/2015,"$15,001 - $50,000"
Self,CLR,Continental Resources; Inc. (NYSE),Stock,Purchase,07/09/2015,"$15,001 - $50,000"
Self,GE,General Electric Company (NYSE),Stock,Purchase,07/09/2015,"$1,001 - $15,000"
Self,PCLN,The Priceline Group Inc. (NASDAQ),Stock,Purchase,07/09/2015,"$15,001 - $50,000"
Self,MRK,Merck & Co. Inc. (NYSE),Stock,Purchase,07/09/2015,"$50,001 - $100,000"
Self,ITC,ITC Holdings Corp. (NYSE),Stock,Purchase,07/09/2015,"$50,001 - $100,000"
Self,ABT,Abbott Laboratories (NYSE),Stock,Sale (Full),07/09/2015,"$50,001 - $100,000"
Self,NGIPX,Columbia Marsico Growth Z (NASDAQ),Stock,Purchase,06/22/2015,"$1,001 - $15,000"
Self,GILD,Gilead Sciences Inc. (NASDAQ),Stock,Sale (Partial),06/09/2015,"$50,001 - $100,000"
Self,CLR,Continental Resources; Inc. (NYSE),Stock,Purchase,06/04/2015,"$1,001 - $15,000"
Self,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Partial),05/21/2015,"$15,001 - $50,000"
Self,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,04/29/2015,"$15,001 - $50,000"
Self,AMZN,Amazon.com Inc. (NASDAQ),Stock,Sale (Partial),04/29/2015,"$15,001 - $50,000"
Self,EMR,Emerson Electric Co. (NYSE),Stock,Purchase,04/21/2015,"$50,001 - $100,000"
Self,WFC,Wells Fargo & Company (NYSE),Stock,Sale (Partial),04/21/2015,"$15,001 - $50,000"
Self,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),04/14/2015,"$15,001 - $50,000"
Self,MCD,McDonald's Corp. (NYSE),Stock,Sale (Full),04/14/2015,"$50,001 - $100,000"
