Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,T,AT&T; Inc. (NYSE),Stock,Purchase,09/10/2015,"$1,001 - $15,000"
Self,PFE,Pfizer Inc. (NYSE),Stock,Purchase,09/16/2015,"$1,001 - $15,000"
Self,MMC,Marsh & McLennan Companies; Inc. (NYSE),Stock,Purchase,09/16/2015,"$1,001 - $15,000"
Self,UNP,Union Pacific Corporation (NYSE),Stock,Purchase,09/16/2015,"$1,001 - $15,000"
Self,GM,General Motors Company (NYSE),Stock,Purchase,09/16/2015,"$1,001 - $15,000"
Self,--,Saint Charles MICH CMNTY SCHS SCH BLDG & SITERate/Coupon:3.75Matures:05/01/2035,Municipal Security,Purchase,08/13/2015,"$15,001 - $50,000"
Self,STAG,STAG Industrial; Inc. (NYSE),Stock,Purchase,06/16/2015,"$1,001 - $15,000"
Self,UTX,United Technologies Corporation (NYSE),Stock,Purchase,05/11/2015,"$1,001 - $15,000"
Self,SLY,SPDR S&P 600 Small Cap ETF (NYSEArca)Description:ETF,Other Securities,Purchase,05/11/2015,"$1,001 - $15,000"
Self,KRFT,Kraft Foods Group; Inc. (NASDAQ),Stock,Sale (Full),04/14/2015,"$1,001 - $15,000"
Self,DTE,DTE Energy Company (NYSE),Stock,Purchase,04/14/2015,"$1,001 - $15,000"
Self,--,Sonoma Valley CA UNI 2015 BE/R/Rate/Coupon:3.125%Matures:08/01/2033,Municipal Security,Purchase,04/15/2015,"$1,001 - $15,000"
Self,--,Sault Ste. Marie MI Build OID98.749 BE/R/Rate/Coupon:3.00%Matures:04/01/2031,Municipal Security,Purchase,04/15/2015,"$1,001 - $15,000"
Self,--,Berkeley Cnty SC SD SR A RV BE/R/Rate/Coupon:3Matures:12/01/2028,Municipal Security,Purchase,04/15/2015,"$1,001 - $15,000"
Self,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Purchase,04/14/2015,"$1,001 - $15,000"
Self,EMR,Emerson Electric Co. (NYSE),Stock,Purchase,04/14/2015,"$1,001 - $15,000"
Self,--,Meditronic Inc,Stock,Exchange,01/27/2015,"$15,001 - $50,000"
Self,MDT,Medtronic plc (NYSE),Stock,Exchange,01/27/2015,"$15,001 - $50,000"
