Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,08/06/2015,"$1,001 - $15,000"
Joint,AM,Antero Midstream Partners LP (NYSE),Stock,Purchase,08/05/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/04/2015,"$1,001 - $15,000"
Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),08/03/2015,"$1,001 - $15,000"
Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),08/03/2015,"$15,001 - $50,000"
Joint,WPX,WPX Energy; Inc. (NYSE),Stock,Purchase,08/03/2015,"$1,001 - $15,000"
Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),07/31/2015,"$50,001 - $100,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),07/31/2015,"$100,001 - $250,000"
Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),07/30/2015,"$100,001 - $250,000"
Joint,WPX,WPX Energy; Inc. (NYSE),Stock,Purchase,07/30/2015,"$1,001 - $15,000"
Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),07/30/2015,"$1,001 - $15,000"
Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,07/29/2015,"$1,001 - $15,000"
Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),07/29/2015,"$1,001 - $15,000"
Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Purchase,07/28/2015,"$1,001 - $15,000"
Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),07/28/2015,"$100,001 - $250,000"
Joint,LQDT,Liquidity Services; Inc. (NASDAQ),Stock,Sale (Partial),07/28/2015,"$1,001 - $15,000"
Joint,LQDT,Liquidity Services; Inc. (NASDAQ),Stock,Sale (Partial),07/28/2015,"$1,001 - $15,000"
Joint,WPX,WPX Energy; Inc. (NYSE),Stock,Purchase,08/05/2015,"$1,001 - $15,000"
