Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Patriot Financial Partners II; LPCompany:Patriot Financial Partners II; LP (Philadelphia; PA),Other Securities,Purchase,05/18/2015,"$15,001 - $50,000"
Self,--,BPG Properties; Ltd 2009Company:BPG Properties; Ltd 2009 (Philadelphia ; PA),Other Securities,Purchase,05/27/2015,"$1,001 - $15,000"
Self,--,BPG9Company:BPG Properties; Ltd 2009 (Philadelphia; PA),Other Securities,Purchase,06/01/2015,"$1,001 - $15,000"
Joint,BUNT-RP,PowerShares DB 3x German Bund F (NYSE),Stock,Sale (Partial),06/03/2015,"$1,001 - $15,000"
Joint,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,06/04/2015,"$1,001 - $15,000"
Joint,CVX,Chevron Corporation (NYSE),Stock,Purchase,06/16/2015,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),06/16/2015,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),06/23/2015,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),06/24/2015,"$15,001 - $50,000"
Joint,DBP,PowerShares DB Precious Metals,Stock,Purchase,06/12/2014,"$15,001 - $50,000"
Joint,VIXY,ProShares VIX Short-Term Futures ETF,Stock,Purchase,06/12/2014,"$15,001 - $50,000"
Self,PFS,Provident Financial Services; Inc. (NYSE),,Exchange,06/12/2014,"$250,001 - $500,000"
Joint,LGP,Lehigh Gas Partners LP (NYSE),Stock,Purchase,06/11/2014,"$15,001 - $50,000"
Self,--,Team Capitol Bank,,Exchange,06/10/2014,"$500,001 - $1,000,000"
Joint,GLD,SPDR Gold Shares,Stock,Sale (Partial),06/05/2014,"$1,001 - $15,000"
Joint,PPL,PPL Corporation (NYSE),Stock,Sale (Partial),06/05/2014,"$15,001 - $50,000"
Joint,AMLP,ALPS Alerian MLP ETF,Stock,Purchase,06/24/2014,"$15,001 - $50,000"
Joint,LGP,Lehigh Gas Partners LP (NYSE),Stock,Sale (Full),08/07/2014,"$15,001 - $50,000"
Joint,VIXY,ProShares VIX Short-Term Futures (NYSEArca),Stock,Sale (Full),10/01/2014,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Full),10/30/2014,"$50,001 - $100,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),03/26/2015,"$15,001 - $50,000"
Joint,PFS,Provident Financial Services; Inc. (NYSE),Stock,Sale (Partial),03/25/2015,"$15,001 - $50,000"
Joint,CVX,Chevron Corporation (NYSE),Stock,Sale (Partial),03/19/2015,"$15,001 - $50,000"
