Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,SPG,SPG-SPG-Simon Property Group; Inc.,Stock,Purchase,12/29/2016,"$100,001 - $250,000"
Self,NKE,NKE-NKE-NKE-NIKE; Inc.,Stock,Purchase,12/29/2016,"$100,001 - $250,000"
Self,CSX,CSX Corporation,Stock,Sale (Full),12/28/2016,"$50,001 - $100,000"
Self,F,Ford Motor Company,Stock,Sale (Full),12/28/2016,"$100,001 - $250,000"
Self,IBM,International Business Machines Corporation,Stock,Purchase,04/24/2017,"$50,001 - $100,000"
Self,MDLZ,Mondelez International; Inc.,Stock,Purchase,04/24/2017,"$50,001 - $100,000"
Self,GIS,General Mills; Inc.,Stock,Purchase,04/21/2017,"$100,001 - $250,000"
Self,SBUX,Starbucks Corporation,Stock,Purchase,04/21/2017,"$50,001 - $100,000"
Self,SPG,Simon Property Group; Inc.,Stock,Sale (Full),04/20/2017,"$100,001 - $250,000"
Self,KSS,Kohl's Corporation,Stock,Sale (Full),04/20/2017,"$50,001 - $100,000"
