Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,XLY,SPDR Select Sector Fund - Consumer Discretionary,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
Self,VTRS,Viatris Inc. - Common Stock,Stock,Sale (Full),08/01/2022,"$1,001 - $15,000"
Self,ABNFX,The Bond Fd of America Class F-2 Shares,Stock,Purchase,08/01/2022,"$15,001 - $50,000"
Self,RSP,Invesco S&P 500 Equal Weight ETF,Stock,Purchase,08/01/2022,"$15,001 - $50,000"
Self,IDV,iShares International Select Dividend ETF,Stock,Purchase,08/01/2022,"$15,001 - $50,000"
Self,DHS,Wisdomtree U.S. High Dividend Fund,Stock,Purchase,08/01/2022,"$15,001 - $50,000"
Self,PCNNX,Pimco Investment Grade Credit Bond Fund Class I-,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
Joint,JHCBX,John Hancock Bond Fund Cl C,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
Joint,ORCL,Oracle Corporation Common Stock,Stock,Sale (Full),08/01/2022,"$1,001 - $15,000"
Joint,XLC,The Communication Services Select Sector SPDR Fund,Stock,Sale (Full),08/01/2022,"$15,001 - $50,000"
Joint,TSCO,Tractor Supply Company - Common Stock,Stock,Sale (Full),08/01/2022,"$1,001 - $15,000"
Joint,MUB,iShares National Muni Bond ETF,Stock,Purchase,08/01/2022,"$50,001 - $100,000"
Joint,OC,Owens Corning Inc Common Stock New,Stock,Purchase,08/01/2022,"$15,001 - $50,000"
Joint,SSYS,Stratasys; Ltd. - Common Stock,Stock,Sale (Full),08/26/2022,"$50,001 - $100,000"
Joint,ARKK,Ark Innovation ETF,Stock,Purchase,08/25/2022,"$50,001 - $100,000"
Joint,MRO,Marathon Oil Corporation Common StockOption Type: PutStrike price:$20.00Expires:09/16/2022,Stock Option,Purchase,08/18/2022,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common StockOption Type: PutStrike price:$20.00Expires:09/16/2022,Stock Option,Purchase,08/12/2022,"$1,001 - $15,000"
Joint,--,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),08/11/2022,"$100,001 - $250,000"
Joint,INTC,Intel Corporation - Common Stock,Stock,Purchase,08/05/2022,"$1,001 - $15,000"
Joint,INTC,Intel Corporation - Common Stock,Stock,Purchase,08/05/2022,"$100,001 - $250,000"
Joint,CLF,Cleveland-Cliffs Inc. Common StockOption Type: Short SaleStrike price:$22.00Expires:06/16/2023,Stock Option,Sale (Full),08/03/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common StockOption Type: Short SaleStrike price:$125.00Expires:06/16/2023,Stock Option,Sale (Full),08/03/2022,"$15,001 - $50,000"
Self,--,Jul 23 CBT Corn,Commodities/Futures Contract,Purchase,08/31/2022,"$1,001 - $15,000"
Self,--,Mar 23 CBT Corn,Commodities/Futures Contract,Sale (Full),08/31/2022,"$1,001 - $15,000"
Self,--,Call Dec 22 CBT Corn,Commodities/Futures Contract,Purchase,08/30/2022,"$1,001 - $15,000"
Self,--,Call Dec 22 CBT Corn,Commodities/Futures Contract,Sale (Full),08/24/2022,"$1,001 - $15,000"
Self,--,Call Dec 22 CBT Corn,Commodities/Futures Contract,Purchase,08/23/2022,"$1,001 - $15,000"
