Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,OXY,Occidental Petroleum Corporation (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,MCHP,Microchip Technology Inc. (NASDAQ),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,MPW,Medical Properties Trust Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,LVS,Las Vegas Sands Corp. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,HFC,HollyFrontier Corporation (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,GOOGL,Google Inc. (NASDAQ),,Purchase,06/19/2014,"$1,001 - $15,000"
Spouse,GS,The Goldman Sachs Group; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,AJG,Arthur J Gallagher & Co. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,FNF,Fidelity National Financial; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,CR,Crane Co. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,C,Citigroup Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,CMO,Capstead Mortgage Corp. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,BMY,Bristol-Myers Squibb Company (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,AIT,Applied Industrial Technologies; Inc. (NYSE),,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,AGCO,AGCO Corporation (NYSE),Stock,Sale (Full),06/19/2014,"$1,001 - $15,000"
Spouse,BAC,Bank of America Corporation (NYSE),,Sale (Partial),04/22/2014,"$1,001 - $15,000"
Spouse,COP,ConocoPhillips (NYSE),,Purchase,04/22/2014,"$1,001 - $15,000"
Spouse,GS,The Goldman Sachs Group; Inc. (NYSE),,Sale (Partial),04/23/2014,"$1,001 - $15,000"
Spouse,AXP,American Express Company (NYSE),,Purchase,04/23/2014,"$1,001 - $15,000"
